122	3630	1
122	1456	1
122	56	1
122	3617	1
122	3608	1
122	3575	2
122	1	3
122	2790	1
122	3601	2
122	3570	1
122	3603	1
122	3565	1
122	3613	1
122	1031	2
122	3628	1
122	729	2
122	3614	1
122	3562	1
122	3579	1
122	3615	2
122	3567	1
122	1271	2
122	3595	1
122	3596	2
122	3583	1
122	3629	2
122	3586	1
122	1433	4
122	2796	2
122	1450	3
122	3571	1
122	3582	3
122	3598	1
122	3606	4
122	3623	1
122	3626	2
122	3563	1
122	606	1
122	1440	2
122	3564	1
122	3637	1
122	3600	1
122	3589	1
122	3605	1
122	3639	1
122	3635	2
122	3566	3
122	3599	1
122	2794	1
122	3569	1
122	3616	1
122	3592	2
122	3576	1
122	3611	1
122	3561	17
122	3585	1
122	2709	2
122	3568	2
122	3577	5
136	4049	57
136	4053	2
136	4048	5
136	4051	16
136	2124	1
136	4043	12
136	4044	1
136	4056	8
136	4047	1
136	4058	1
136	4055	5
136	4046	2
136	4045	101
136	4059	1
136	4054	2
136	4052	1
136	2120	38
136	4060	1
136	4050	2
136	4057	2
136	4061	7
157	3269	1
157	1445	1
157	4518	1
157	4503	1
157	3150	1
157	3613	2
157	3815	1
157	4517	1
157	4507	4
157	4523	1
157	4505	1
157	695	1
157	4492	40
157	4512	3
157	1040	1
157	4515	1
157	4502	1
157	3589	2
157	3875	1
157	4436	1
157	827	2
157	4509	1
157	893	48
157	4516	3
157	4501	2
157	4508	1
157	4493	45
157	3599	1
157	4452	2
157	2794	1
157	3647	1
157	3635	3
157	4499	2
157	4399	1
157	4495	12
157	4519	1
157	4524	1
157	4522	1
157	4514	1
157	892	1
157	4520	1
157	721	1
157	4504	1
157	4510	1
157	4500	2
157	891	1
157	1456	1
157	4494	18
157	890	56
157	4506	1
157	4513	1
157	4497	1
157	2903	1
157	3602	1
157	1050	2
157	4496	12
157	3649	1
157	4042	1
157	2797	1
157	4511	1
157	4498	1
157	4521	2
157	2808	2
157	3619	1
158	4549	4
158	4551	1
158	4558	2
158	4544	11
158	4554	2
158	4556	4
158	114	8
158	4552	1
158	4559	1
158	4550	2
158	4557	2
158	108	1
158	2606	1
158	4548	11
158	4547	2
158	3899	1
158	4555	1
158	101	3
158	4553	3
158	680	2
158	2630	59
158	4546	1
158	4545	28
189	5433	1
189	5448	1
189	5443	2
189	2557	1
189	2394	1
189	5431	3
189	5446	3
189	5454	1
189	5427	58
189	5439	1
189	189	2
189	5435	1
189	5457	1
189	2547	1
189	5426	1
189	5430	1
189	5445	1
189	5437	2
189	5444	1
189	2947	1
189	3369	2
189	5460	1
189	5441	1
189	1473	4
189	5438	1
189	5428	1
189	5450	1
189	3586	1
189	1494	61
189	5459	1
189	5425	1
189	5429	26
189	4967	1
189	5449	1
189	5455	3
189	484	1
189	5440	2
189	5458	2
189	5432	23
189	5451	2
189	5456	1
189	5436	4
189	5424	8
189	5442	1
189	5453	1
189	5447	3
189	2549	1
189	5452	1
189	2555	13
189	5434	1
212	5984	1
212	3744	1
212	198	1
212	5991	1
212	384	3
212	2228	1
212	5986	1
212	5988	1
212	5972	1
212	5977	2
212	5979	3
212	5976	1
212	5982	1
212	1153	1
212	5975	1
212	5983	1
212	5970	1
212	844	1
212	5966	2
212	5965	2
212	3250	1
212	1134	1
212	5969	14
212	5989	1
212	286	1
212	5974	4
212	5987	1
212	5981	2
212	186	2
212	1917	2
212	5973	4
212	5964	141
212	5992	1
212	3771	1
212	2221	1
212	5990	1
212	2164	1
212	2709	1
212	5985	2
212	5980	2
212	5971	1
212	5978	1
212	5968	13
212	5967	3
215	4049	2
215	4043	3
215	3752	5
215	6071	22
215	6070	10
215	10	1
215	6086	1
215	4045	3
215	6066	120
215	6100	6
215	4071	118
215	6072	1
215	5252	9
215	2120	2
215	3746	1
215	4325	1
215	6092	1
215	4314	1
215	6082	1
215	6075	2
215	6085	1
215	6088	3
215	6094	1
215	4059	1
215	6104	1
215	6073	1
215	6098	1
215	6103	1
215	6091	5
215	6099	1
215	6077	1
215	3557	1
215	6069	16
215	4066	5
215	6087	5
215	4047	2
215	4046	7
215	6068	57
215	6076	1
215	6083	1
215	6065	155
215	6096	2
215	3748	3
215	6081	1
215	6095	1
215	5561	1
215	6089	1
215	6093	1
215	6079	2
215	3747	21
215	4068	63
215	6074	1
215	6101	1
215	6078	1
215	6067	8
215	6102	1
215	6097	1
215	6080	1
215	6090	2
215	6084	1
215	3749	5
215	3338	2
220	6199	1
220	5282	1
220	6194	1
220	1721	1
220	1734	180
220	1286	88
220	5215	1
220	1589	4
220	1321	3
220	2366	1
220	5264	1
220	6193	5
220	5226	1
220	5212	1
220	6198	2
220	1581	5
220	2104	1
220	6196	1
220	6197	1
220	1632	1
220	6195	3
220	1747	1
220	1759	43
220	1807	1
252	6825	1
252	6835	1
252	6826	1
252	6855	1
252	6153	1
252	6833	1
252	189	3
252	6809	1
252	950	1
252	6854	1
252	2859	1
252	6840	1
252	6216	1
252	6850	1
252	5938	2
252	6860	1
252	2065	1
252	6863	1
252	6836	1
252	511	1
252	6135	1
252	6811	1
252	6851	1
252	992	1
252	6848	1
252	5324	2
252	6841	1
252	4579	1
252	3338	1
252	6823	4
252	1496	1
252	6839	1
252	2543	1
252	6845	1
252	6852	2
252	6846	1
252	3773	15
252	6838	2
252	2541	1
252	5184	1
252	6828	1
252	6807	1
252	86	3
252	3502	3
252	3471	1
252	6853	1
252	948	3
252	6814	3
252	6834	1
252	808	1
252	522	1
252	181	1
252	6861	1
252	6819	1
252	6847	1
252	6862	1
252	1	1
252	6805	16
252	6857	1
252	4976	4
252	4345	1
252	6816	1
252	6842	1
252	3347	1
252	5909	1
252	6818	1
252	4728	1
252	1912	1
252	6831	1
252	6843	1
252	4582	1
252	4602	1
252	5445	1
252	4687	1
252	6812	1
252	224	1
252	761	1
252	1969	1
252	4115	1
252	2437	2
252	6865	1
252	4123	2
252	2651	4
252	3735	1
252	565	1
252	4400	1
252	6810	1
252	6815	1
252	6636	3
252	6806	1
252	6808	3
252	6381	1
252	1491	1
252	3468	1
252	6822	2
252	622	1
252	6858	1
252	6817	1
252	4124	1
252	5744	2
252	6837	2
252	6824	1
252	4417	1
252	6820	4
252	6844	1
252	6	2
252	6669	1
252	6282	1
252	6864	1
252	6830	1
252	6859	1
252	984	1
252	6821	1
252	906	1
252	6827	1
252	4609	1
252	1909	1
252	2140	1
252	6813	1
252	5032	1
252	501	1
252	6829	1
252	6849	1
252	6856	1
252	6832	1
280	198	6
280	7389	1
280	7384	1
280	349	31
280	7394	1
280	7382	14
280	7388	1
280	224	1
280	7383	3
280	2518	2
280	876	1
280	186	1
280	7391	3
280	7393	1
280	353	3
280	7385	1
280	7386	1
280	7210	1
280	7381	72
280	7390	2
280	7387	1
280	3553	1
280	7392	1
291	2667	2
291	7637	9
291	7630	1
291	7636	41
291	7633	4
291	7634	2
291	5788	1
291	2486	1
291	7626	42
291	7642	2
291	6358	5
291	7643	1
291	7628	5
291	7629	8
291	7639	1
291	667	3
291	7627	24
291	7638	1
291	7640	1
291	4447	1
291	7625	1
291	2500	1
291	7635	2
291	2580	2
291	7632	3
291	7501	1
291	7631	1
291	7641	1
303	7859	1
303	7857	9
303	6337	1
303	7847	66
303	7856	4
303	7866	3
303	926	6
303	4861	5
303	7851	9
303	4363	1
303	7854	1
303	7874	1
303	5296	1
303	7880	1
303	7871	2
303	3850	4
303	7875	1
303	5178	1
303	1175	1
303	6661	1
303	5364	1
303	7876	1
303	1370	1
303	7865	1
303	4873	1
303	7850	1
303	7873	1
303	1070	1
303	7879	2
303	7878	2
303	7864	1
303	3813	1
303	7855	2
303	7848	10
303	7867	1
303	7881	3
303	4843	1
303	1079	1
303	5689	2
303	7861	4
303	7853	1
303	7858	1
303	7756	1
303	12	1
303	7870	1
303	5314	1
303	6915	4
303	7852	2
303	7877	1
303	446	1
303	7849	2
303	7868	1
303	938	11
303	1632	1
303	7860	3
303	4842	1
303	7869	2
303	6570	1
303	7863	1
303	7872	1
303	4865	1
303	7862	1
320	8157	2
320	6454	1
320	8163	1
320	8161	1
320	4919	2
320	8170	1
320	7653	4
320	8176	3
320	279	2
320	8174	2
320	8164	1
320	8162	1
320	8178	1
320	8155	127
320	8168	1
320	6455	1
320	8169	1
320	8166	8
320	267	1
320	8175	1
320	4906	3
320	591	1
320	8156	3
320	8165	1
320	4277	2
320	8171	1
320	8172	2
320	8173	1
320	8167	1
320	8177	3
320	8160	1
320	6269	3
320	8158	1
320	8159	2
320	4916	3
322	3929	2
322	8211	123
322	8206	3
322	1458	1
322	8208	1
322	8212	1
322	8218	1
322	3939	2
322	8219	3
322	1058	2
322	7685	1
322	8223	1
322	8227	1
322	8204	1
322	8225	5
322	8202	2
322	8221	1
322	8222	1
322	8215	2
322	8214	2
322	8213	6
322	8210	17
322	895	3
322	8205	9
322	5893	4
322	3932	1
322	1061	1
322	8216	3
322	8203	34
322	8207	88
322	3934	1
322	8220	5
322	8217	1
322	8209	5
322	8226	2
322	5894	4
322	8224	1
346	8728	2
346	8766	1
346	8309	1
346	8745	7
346	8548	2
346	8528	1
346	8746	1
346	8727	2
346	7490	34
346	8734	1
346	8717	4
346	8729	1
346	8719	1
346	5132	1
346	2669	1
346	1100	1
346	5371	1
346	2492	1
346	5761	1
346	667	2
346	8755	1
346	8732	8
346	8754	1
346	513	1
346	8751	1
346	394	2
346	4967	1
346	8722	1
346	8762	1
346	3335	1
346	7926	1
346	8566	6
346	1952	1
346	7488	2
346	8735	1
346	8725	4
346	6891	1
346	6359	2
346	8733	3
346	613	9
346	8730	1
346	8757	5
346	5381	1
346	906	1
346	5430	1
346	3732	1
346	8657	2
346	8068	1
346	8753	1
346	5375	2
346	8724	1
346	8608	1
346	7549	14
346	294	1
346	7650	1
346	5396	1
346	6711	4
346	5408	1
346	8749	1
346	8747	1
346	8750	1
346	8737	1
346	8739	1
346	7544	3
346	186	1
346	8742	1
346	8758	1
346	8581	1
346	3481	1
346	4134	2
346	5772	3
346	8743	1
346	8718	4
346	3118	2
346	8731	1
346	7807	3
346	2665	9
346	913	1
346	8721	7
346	8715	1
346	8763	1
346	8741	1
346	8726	1
346	8736	3
346	8716	9
346	8764	1
346	1464	3
346	833	1
346	8744	1
346	8765	12
346	4074	5
346	8723	1
346	8720	1
346	8748	1
346	8752	1
346	2542	3
346	1068	1
346	8738	1
346	8756	2
346	5768	2
346	6151	1
346	469	2
346	8759	19
346	8760	12
346	2495	3
346	8740	1
346	8761	1
351	809	1
351	8858	1
351	4148	1
351	8864	1
351	4112	1
351	8880	1
351	6134	1
351	461	1
351	8860	1
351	958	1
351	960	1
351	284	3
351	8862	1
351	8871	1
351	8872	1
351	7078	1
351	8877	1
351	5335	1
351	8878	1
351	8876	2
351	3518	3
351	8870	1
351	8869	1
351	4095	2
351	4635	1
351	8865	1
351	8866	8
351	8867	1
351	2860	1
351	989	1
351	8873	2
351	8879	1
351	8868	1
351	8859	96
351	8861	2
351	8875	1
351	8874	1
351	7079	1
351	955	1
351	4091	1
351	8863	1
351	4085	1
359	9115	1
359	9071	31
359	198	1
359	9068	1
359	9117	1
359	1057	2
359	9112	1
359	9105	1
359	4526	1
359	8249	1
359	886	1
359	9101	1
359	9093	1
359	3068	1
359	9099	1
359	7906	1
359	1930	1
359	9110	1
359	9090	1
359	9109	1
359	2399	1
359	9084	1
359	5533	1
359	9116	1
359	4174	1
359	3893	1
359	2556	1
359	4573	2
359	9072	1
359	6657	1
359	8242	1
359	3940	2
359	384	1
359	858	1
359	7390	1
359	5090	3
359	9103	4
359	9075	2
359	9087	1
359	827	5
359	470	1
359	6305	1
359	5983	1
359	3939	1
359	1603	1
359	2991	1
359	3628	1
359	9106	1
359	9089	1
359	9081	7
359	5562	1
359	6801	1
359	9074	1
359	764	2
359	9069	2
359	2177	9
359	9114	1
359	9085	4
359	3617	1
359	294	3
359	9111	1
359	1	5
359	9077	1
359	3734	1
359	1607	1
359	494	6
359	2799	2
359	9076	1
359	9080	1
359	9091	1
359	7338	1
359	9120	1
359	5569	1
359	9108	1
359	9098	1
359	9122	1
359	186	14
359	1448	1
359	9079	1
359	6310	1
359	3344	1
359	9118	4
359	6061	1
359	6815	1
359	5409	4
359	468	1
359	9070	3
359	5978	1
359	9073	1
359	2160	1
359	9100	1
359	4958	1
359	4528	1
359	9095	1
359	9092	1
359	9104	1
359	1935	1
359	9086	1
359	8652	1
359	9082	1
359	6257	1
359	3980	2
359	9094	1
359	9107	1
359	9083	1
359	1485	1
359	9096	1
359	9102	4
359	9113	2
359	918	1
359	8204	1
359	688	1
359	9088	1
359	3972	1
359	9097	5
359	9078	1
359	9119	1
359	6187	1
359	9121	2
371	9346	2
371	2605	9
371	645	3
371	1642	6
371	9369	2
371	9363	1
371	316	1
371	1650	1
371	6713	2
371	4654	2
371	9353	1
371	9347	2
371	328	1
371	9371	1
371	4665	3
371	654	3
371	9351	1
371	3895	1
371	9359	2
371	1654	1
371	5488	3
371	658	5
371	4430	1
371	9368	2
371	9370	2
371	102	1
371	9350	1
371	6721	1
371	2612	1
371	9367	1
371	638	1
371	9357	2
371	9348	1
371	9372	1
371	7004	3
371	8584	4
371	3904	3
371	9365	4
371	9366	2
371	640	8
371	9358	1
371	9349	1
371	9220	1
371	5483	1
371	108	1
371	3432	1
371	9364	1
371	1643	1
371	2613	1
371	4648	3
371	9362	1
371	121	2
371	1656	8
371	2604	1
371	9345	1
371	9352	1
371	6990	1
371	9360	1
371	9355	1
371	334	2
371	1649	2
371	9361	1
371	1635	4
371	101	7
371	4432	1
371	1663	5
371	317	2
371	2463	1
371	9356	18
371	1646	9
371	5490	1
371	1647	1
371	9354	2
371	1683	1
371	1537	1
371	9224	6
371	636	1
377	459	1
377	9529	16
377	1317	2
377	449	2
377	6758	3
377	1583	2
377	9531	1
377	1805	1
377	9533	1
377	2369	1
377	9530	9
377	9535	2
377	9528	11
377	1575	2
377	8468	1
377	1589	1
377	9527	189
377	9532	1
377	9534	1
384	9629	3
384	1318	1
384	9626	1
384	2364	6
384	4119	1
384	6194	1
384	3699	4
384	9630	1
384	9634	2
384	9627	2
384	9531	1
384	3677	1
384	9636	1
384	5214	7
384	1746	2
384	1771	2
384	9633	2
384	9437	3
384	9624	1
384	9628	1
384	3693	3
384	9635	2
384	1735	1
384	1284	1
384	1761	1
384	9623	1
384	5195	1
384	9631	1
384	9632	1
384	1750	44
384	9637	1
384	3321	2
384	4014	6
384	9625	1
384	9622	37
384	9528	1
384	1747	1
384	6981	1
384	1748	1
385	9644	9
385	2543	2
385	9647	1
385	567	15
385	9652	1
385	189	2
385	470	1
385	9659	1
385	9649	3
385	9657	1
385	1900	18
385	3733	1
385	195	1
385	3980	1
385	4716	1
385	9651	1
385	2557	1
385	1467	1
385	9645	2
385	9658	1
385	9650	11
385	8720	1
385	6259	1
385	9654	3
385	1862	1
385	948	24
385	9646	20
385	9648	33
385	9656	1
385	9653	1
385	6254	1
385	3716	1
385	3770	4
385	8290	1
385	9655	1
386	5057	4
386	4682	1
386	9674	2
386	4134	1
386	9677	1
386	9179	116
386	9668	75
386	9673	1
386	9667	92
386	5369	1
386	5378	1
386	3073	2
386	9151	1
386	9676	1
386	9672	1
386	9675	1
386	9269	1
386	1799	1
386	9669	1
386	3826	1
386	3071	18
386	6589	3
386	9671	1
386	3088	11
386	9670	1
424	1040	4
424	6070	1
424	2805	1
424	3657	1
424	1050	1
424	5610	37
424	9951	1
424	1071	4
424	4811	52
424	2788	1
424	10308	40
424	3819	1
424	727	1
424	10307	1
424	10306	3
424	3938	1
431	10406	1
431	1070	1
431	10431	1
431	10437	1
431	8349	1
431	10425	1
431	9303	1
431	10442	1
431	10424	1
431	10449	1
431	5041	3
431	1898	1
431	10447	1
431	10441	8
431	769	1
431	10409	3
431	4963	1
431	10436	1
431	2064	1
431	10415	1
431	10444	1
431	10416	1
431	8363	1
431	3770	1
431	10417	1
431	10450	1
431	10420	2
431	5083	1
431	1496	1
431	10410	1
431	566	1
431	2042	1
431	10413	1
431	10427	1
431	177	1
431	3732	1
431	10439	1
431	3359	1
431	10411	1
431	10408	1
431	3426	4
431	10423	1
431	8068	3
431	10433	1
431	948	6
431	10430	1
431	10418	1
431	846	1
431	10407	12
431	6884	1
431	9661	1
431	494	1
431	10422	1
431	10438	1
431	1916	1
431	2044	1
431	3643	1
431	5182	1
431	10414	1
431	7129	2
431	186	1
431	1910	2
431	565	12
431	3717	1
431	2638	2
431	1919	1
431	6860	1
431	10412	4
431	428	1
431	10448	1
431	1887	1
431	8082	1
431	10434	1
431	10421	1
431	10426	1
431	2996	1
431	2383	1
431	10440	1
431	10445	1
431	10419	2
431	6669	9
431	4199	19
431	3001	1
431	2075	3
431	1608	1
431	10443	1
431	10429	1
431	10435	3
431	10446	1
431	45	1
431	469	2
431	10432	1
431	10428	2
431	10405	10
431	4745	1
431	2073	2
432	10484	1
432	8436	1
432	560	43
432	1225	1
432	10490	1
432	10496	1
432	6570	1
432	198	1
432	10480	2
432	7068	2
432	7585	1
432	10499	1
432	10502	1
432	3858	2
432	10488	1
432	5599	2
432	1196	2
432	10498	1
432	936	1
432	5552	1
432	10469	2
432	10475	1
432	10506	1
432	10491	2
432	4839	2
432	10501	2
432	10477	1
432	10479	1
432	5359	1
432	1221	1
432	10487	1
432	6568	42
432	4621	1
432	7847	1
432	10497	1
432	1180	1
432	304	1
432	3843	1
432	5187	2
432	10471	1
432	10472	1
432	10478	1
432	6173	1
432	5309	1
432	7594	1
432	3034	1
432	10483	1
432	1178	1
432	127	1
432	10495	1
432	10504	1
432	10470	2
432	10476	1
432	149	3
432	423	2
432	10493	31
432	5065	1
432	10485	6
432	10474	1
432	10481	5
432	10505	1
432	1199	2
432	7590	2
432	3865	3
432	7877	8
432	7777	1
432	10503	1
432	10473	3
432	1189	1
432	10500	1
432	10494	1
432	10486	1
432	5210	2
432	10482	1
432	3842	1
432	6171	1
432	4356	1
432	10489	1
432	10492	1
436	10608	1
436	10605	1
436	1795	3
436	10614	2
436	10619	2
436	10603	1
436	9815	1
436	10618	2
436	10593	2
436	1568	1
436	10602	1
436	10616	2
436	10594	3
436	7218	1
436	10617	4
436	10592	2
436	863	1
436	6788	3
436	875	4
436	2085	24
436	5813	4
436	5074	1
436	10621	2
436	198	2
436	10601	2
436	1797	17
436	9761	1
436	345	8
436	10596	1
436	10599	1
436	10610	1
436	10613	1
436	10607	1
436	10544	2
436	10609	1
436	10246	7
436	882	2
436	10604	1
436	2744	1
436	342	1
436	10597	1
436	5802	2
436	337	3
436	10598	1
436	10615	4
436	10606	1
436	10622	1
436	10611	1
436	3045	4
436	5814	3
436	10600	1
436	4177	2
436	8507	1
436	10623	1
436	10612	1
436	10595	3
436	10620	1
436	5606	1
438	9730	75
438	6142	1
438	5057	2
438	10666	1
438	10662	1
438	1111	1
438	10650	1
438	4127	2
438	10644	28
438	9678	1
438	10656	6
438	10659	1
438	10654	1
438	10663	1
438	10646	5
438	4671	1
438	3135	3
438	10642	1
438	5337	2
438	10639	1
438	1104	31
438	4687	3
438	10641	2
438	6164	1
438	1858	3
438	10651	1
438	10655	1
438	10664	1
438	10652	3
438	10653	2
438	10640	1
438	10657	2
438	3822	5
438	10647	7
438	1094	2
438	8752	2
438	10648	5
438	10643	3
438	10649	3
438	4126	4
438	10638	36
438	6620	1
438	10660	1
438	10645	1
438	10661	1
438	1779	6
438	10665	1
438	1115	1
438	10658	1
438	6829	12
438	9551	3
463	1496	1
463	609	3
463	5443	1
463	286	1
463	11110	1
463	1954	10
463	3338	2
463	494	3
463	463	4
463	11103	2
463	3990	1
463	1968	1
463	6836	1
463	2560	2
463	6819	1
463	759	6
463	177	1
463	11106	1
463	11098	6
463	11111	2
463	11109	1
463	2721	1
463	1878	1
463	1	2
463	6817	1
463	5481	1
463	7129	1
463	11096	2
463	5096	26
463	2387	4
463	11095	37
463	1959	1
463	11104	1
463	11105	1
463	6846	1
463	9139	1
463	2177	3
463	11112	1
463	6151	3
463	11097	1
463	9456	1
463	9240	6
463	11101	2
463	11099	1
463	393	1
463	11107	2
463	11100	1
463	2554	1
463	11108	1
463	11102	1
479	5265	2
479	6775	1
479	3863	3
479	7580	1
479	11366	2
479	11372	1
479	154	134
479	1195	1
479	1069	8
479	11369	1
479	11371	1
479	11368	1
479	156	4
479	11365	130
479	1229	1
479	11367	20
479	11364	4
479	11373	1
479	11370	1
479	6335	1
479	136	3
487	198	1
487	9799	2
487	11493	2
487	7062	1
487	11491	4
487	11495	1
487	11499	1
487	1797	1
487	11501	1
487	340	3
487	11494	2
487	11500	1
487	11496	2
487	11492	1
487	10778	1
487	3036	1
487	11498	2
487	7210	3
487	5807	140
487	11502	1
487	8473	1
487	351	1
487	11497	1
499	1584	1
499	9629	6
499	3699	2
499	2364	26
499	9437	1
499	6194	1
499	1805	2
499	11664	3
499	9630	2
499	11666	8
499	10027	1
499	9627	1
499	3677	49
499	11673	1
499	11667	1
499	1766	1
499	1717	3
499	1575	1
499	3693	1
499	11669	1
499	1726	4
499	4018	1
499	1718	4
499	4021	2
499	1761	4
499	11674	1
499	3685	11
499	10202	1
499	1758	1
499	10023	6
499	11665	1
499	5219	1
499	4014	1
499	11670	1
499	1297	1
499	11672	3
499	6749	1
499	1723	1
499	11671	4
499	1725	8
499	3673	7
499	1277	3
499	3678	2
499	1710	2
499	449	2
499	3684	5
499	11668	1
503	5415	1
503	11733	2
503	6608	2
503	19	3
503	198	1
503	11660	1
503	5371	28
503	11725	1
503	5372	28
503	6281	2
503	9159	65
503	918	1
503	11734	1
503	11693	1
503	11724	17
503	9037	1
503	1031	1
503	10938	1
503	906	8
503	4685	1
503	7919	19
503	6288	7
503	6371	1
503	11723	1
503	4671	2
503	9680	1
503	6139	1
503	6282	3
503	11732	1
503	11720	1
503	11198	1
503	11715	17
503	632	9
503	11736	2
